"0","10","12","4","5","8"
1250,0,1258,0,699,818
0,526,710,0,420,0
1083,464,1018,0,830,0
972,228,1019,0,592,0
385,400,426,0,301,0
948,598,1093,0,537,0
1444,1054,1241,0,725,0
1308,187,1102,740,0,0
